CDSCode,NCESDist,NCESSchool,StatusType,County,District,School,Street,StreetAbr,City,Zip,State,MailStreet,MailStrAbr,MailCity,MailZip,MailState,Phone,Ext,FaxNumber,Email,WebSite,OpenDate,ClosedDate,Charter,CharterNum,FundingType,DOC,DOCType,SOC,SOCType,EdOpsCode,EdOpsName,EILCode,EILName,GSoffered,GSserved,Virtual,Magnet,YearRoundYN,FederalDFCDistrictID,Latitude,Longitude,AdmFName,AdmLName,AdmEmail,LastUpDate
19647331931427,0622710,13252,Active,Los Angeles,Los Angeles Unified,E. Manfred Evans Community Adult,717 North Figueroa Street,717 North Figueroa St.,Los Angeles,90012,CA,717 North Figueroa Street,717 North Figueroa St.,Los Angeles,90012,CA,(213) 613-7900,No Data,(323) 626-4487,No Data,No Data,9/1/1937,No Data,N,No Data,No Data,54,Unified School District,70,Adult Education Centers,TRAD,Traditional,A,Adult,Adult,No Data,N,No Data,N,No Data,34.064080,-118.24578,Carl,Badeau,cbadeau@lausd.net,2/14/2018
19647331931435,0622710,03134,Active,Los Angeles,Los Angeles Unified,Robert H. Lewis Continuation,12508 Wicks Street,12508 Wicks St.,Sun Valley,91352-2953,CA,12508 Wicks Street,12508 Wicks St.,Sun Valley,91352-2953,CA,(818) 394-3980,No Data,(818) 394-3981,No Data,http://lewischs-lausd-ca.schoolloop.com,7/1/1972,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,34.225407,-118.40543,Rain,Stecklein-Totten,rain.totten@lausd.net,8/13/2020
19647331931443,0622710,No Data,Closed,Los Angeles,Los Angeles Unified,Camino Real High School,5440 Valley Circle Boulevard,5440 Valley Circle Blvd.,Los Angeles,91364,CA,5440 Valley Circle Boulevard,5440 Valley Circle Blvd.,Los Angeles,91364,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,66,High Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19647331931450,0622710,03146,Active,Los Angeles,Los Angeles Unified,Jack London Continuation,12924 Oxnard Street,12924 Oxnard St.,Van Nuys,91401-4104,CA,12924 Oxnard Street,12924 Oxnard St.,Van Nuys,91401-4104,CA,(818) 756-2794,No Data,(818) 902-9671,No Data,http://www.jacklondonhs.net,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,34.179367,-118.41441,Norbert,Sznajder,nxs0168@lausd.net,8/13/2020
19647331931468,0622710,03181,Active,Los Angeles,Los Angeles Unified,Metropolitan Continuation,727 South Wilson Street,727 South Wilson St.,Los Angeles,90021-1625,CA,727 South Wilson Street,727 South Wilson St.,Los Angeles,90021-1625,CA,(213) 623-4272,No Data,(213) 629-1069,No Data,http://www.metropolitanhs-lausd-ca.schoolloop.com,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,34.034378,-118.23396,Mirian,Rubalcava,mrubal2@lausd.net,8/13/2020
19647331931476,0622710,02890,Active,Los Angeles,Los Angeles Unified,Canoga Park Senior High,6850 Topanga Canyon Boulevard,6850 Topanga Canyon Blvd.,Canoga Park,91303-2354,CA,6850 Topanga Canyon Boulevard,6850 Topanga Canyon Blvd.,Canoga Park,91303-2354,CA,(818) 673-1300,No Data,(818) 702-8942,No Data,http://www.canogaparkhs.org,7/1/1915,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,Y,N,No Data,34.195573,-118.60579,Robert,Garcia,robert.r.garcia@lausd.net,8/13/2020
19647331931484,0622710,03189,Active,Los Angeles,Los Angeles Unified,Mission Continuation,11015 O'Melveny Avenue,11015 O'Melveny Ave.,San Fernando,91340-4424,CA,11015 O'Melveny Avenue,11015 O'Melveny Ave.,San Fernando,91340-4424,CA,(818) 361-1777,No Data,(818) 365-2592,No Data,http://www.missionhs-lausd-ca.schoolloop.com,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,C,N,N,No Data,34.270238,-118.43980,Amy,Trinidad,axh9575@lausd.net,8/13/2020
19647331931500,0622710,03257,Active,Los Angeles,Los Angeles Unified,Owensmouth Continuation,6921 Jordan Avenue,6921 Jordan Ave.,Canoga Park,91303-1997,CA,6921 Jordan Avenue,6921 Jordan Ave.,Canoga Park,91303-1997,CA,(818) 340-7663,No Data,(818) 340-2947,No Data,http://owensmouthhs-lausd-ca.schoolloop.com,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,C,N,N,No Data,34.196338,-118.60290,Juan,Ortiz,juan.c.ortiz@lausd.net,8/20/2021
19647331931518,0622710,03276,Active,Los Angeles,Los Angeles Unified,George S. Patton Continuation,24514 South Western Avenue,24514 South Western Ave.,Harbor City,90710-1759,CA,24514 South Western Avenue,24514 South Western Ave.,Harbor City,90710-1759,CA,(310) 257-4740,No Data,(310) 257-4742,No Data,http://www.lausd.net/Patton_SH,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,C,N,N,No Data,33.802463,-118.30732,Reginald,Obiamalu,rio1671@lausd.net,8/13/2020
19647331931526,0622710,02899,Active,Los Angeles,Los Angeles Unified,Carson Senior High,22328 South Main Street,22328 South Main St.,Carson,90745-4525,CA,22328 South Main Street,22328 South Main St.,Carson,90745-4525,CA,(310) 847-6000,No Data,(310) 518-5817,No Data,http://carsonhs.org/,7/1/1963,No Data,N,No Data,No Data,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,C,N,N,No Data,33.823776,-118.27575,Diana,Faatai,dfaatai@lausd.net,10/12/2021
19647331931534,0622710,03314,Active,Los Angeles,Los Angeles Unified,Will Rogers Continuation,14711 Gilmore Street,14711 Gilmore St.,Van Nuys,91411-1595,CA,14711 Gilmore Street,14711 Gilmore St.,Van Nuys,91411-1595,CA,(818) 778-6895,No Data,(818) 904-0675,No Data,No Data,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,C,N,N,No Data,34.187703,-118.45334,Sunshine,Sepulveda-Klus,sepulveda.sunshine@lausd.net,8/13/2020
19647331931559,0622710,03376,Active,Los Angeles,Los Angeles Unified,Stoney Point Continuation,10010 de Soto Avenue,10010 de Soto Ave.,Chatsworth,91311-3127,CA,10010 de Soto Avenue,10010 de Soto Ave.,Chatsworth,91311-3127,CA,(818) 678-3491,No Data,(818) 773-1796,No Data,http://www.stoneypointhighschool.org,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,34.252078,-118.58849,Barbara,Jepson,bjepson@lausd.net,12/2/2020
19647331931575,0622710,03405,Closed,Los Angeles,Los Angeles Unified,Sojourner Truth Continuation,11015 Avalon Boulevard,11015 Avalon Blvd.,Los Angeles,90061-3009,CA,11015 Avalon Boulevard,11015 Avalon Blvd.,Los Angeles,90061-3009,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,7/1/2009,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,9/15/2009
19647331931583,0622710,03450,Closed,Los Angeles,Los Angeles Unified,Kirk Douglas Continuation,10500 Lindley Avenue,10500 Lindley Ave.,Northridge,91326-3222,CA,10500 Lindley Avenue,10500 Lindley Ave.,Northridge,91326-3222,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,7/1/2009,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,9/15/2009
19647331931591,0622710,13605,Closed,Los Angeles,Los Angeles Unified,Wilson-Lincoln Community Adult,4500 Multnomah Street,4500 Multnomah St.,Los Angeles,90032-3703,CA,4500 Multnomah Street,4500 Multnomah St.,Los Angeles,90032-3703,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/2016,N,No Data,No Data,54,Unified School District,70,Adult Education Centers,TRAD,Traditional,A,Adult,Adult,No Data,N,No Data,N,No Data,34.069677,-118.18634,No Data,No Data,No Data,7/21/2016
19647331931633,0622710,08886,Active,Los Angeles,Los Angeles Unified,Diane S. Leichman Career Preparatory and Transition Center,19034 Gault Street,19034 Gault St.,Reseda,91335-3910,CA,19034 Gault Street,19034 Gault St.,Reseda,91335-3910,CA,(818) 881-5341,No Data,(818) 881-4606,No Data,http://www.leichman-lausd-ca.schoolloop.com,7/1/1971,No Data,N,No Data,No Data,54,Unified School District,09,Special Education Schools (Public),SPEC,Special Education School,HS,High School,11-12,10-12,N,N,N,No Data,34.199229,-118.54785,Ryan,Morse,ryan.morse@lausd.net,7/12/2021
19647331931658,0622710,02112,Closed,Los Angeles,Los Angeles Unified,Frank Lanterman,2328 Saint James Place,2328 Saint James Pl.,Los Angeles,90007-2577,CA,2328 Saint James Place,2328 Saint James Pl.,Los Angeles,90007-2577,CA,No Data,No Data,No Data,No Data,Information Not Available,7/1/1983,6/30/2020,N,No Data,No Data,54,Unified School District,09,Special Education Schools (Public),SPEC,Special Education School,HS,High School,9-11,10-11,N,N,N,No Data,34.032550,-118.27861,No Data,No Data,No Data,9/23/2020
19647331931682,0622710,03055,Active,Los Angeles,Los Angeles Unified,Zane Grey Continuation,18230 Kittridge Street,18230 Kittridge St.,Reseda,91335-6115,CA,18230 Kittridge Street,18230 Kittridge St.,Reseda,91335-6115,CA,(818) 758-3769,No Data,(818) 758-3714,No Data,http://zanegreyhs-lausd-ca.schoolloop.com,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,34.190181,-118.53052,Lucinda,Burton,lburton@lausd.net,8/13/2020
19647331931690,0622710,03100,Active,Los Angeles,Los Angeles Unified,Independence Continuation,6501 Balboa Boulevard,6501 Balboa Blvd.,Lake Balboa,91406-5526,CA,6501 Balboa Boulevard,6501 Balboa Blvd.,Lake Balboa,91406-5526,CA,(818) 881-7737,No Data,(818) 609-0764,No Data,http://ichs-lausd-ca.schoolloop.com,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,34.189853,-118.50223,Brian,Sida,bsida@lausd.net,8/13/2020
19647331931708,0622710,02916,Active,Los Angeles,Los Angeles Unified,Chatsworth Charter High,10027 Lurline Avenue,10027 Lurline Ave.,Chatsworth,91311-3153,CA,10027 Lurline Avenue,10027 Lurline Ave.,Chatsworth,91311-3153,CA,(818) 678-3400,No Data,(818) 709-6952,No Data,http://www.chatsworthhs.org,7/1/1963,No Data,Y,1581,Locally funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,N,N,No Data,34.252319,-118.58425,Timothy,Guy,tguy@lausd.net,8/13/2020
19647331931716,0622710,03416,Active,Los Angeles,Los Angeles Unified,Lake Balboa College Preparatory Magnet K-12,6701 Balboa Boulevard,6701 Balboa Blvd.,Lake Balboa,91406-5531,CA,6701 Balboa Boulevard,6701 Balboa Blvd.,Lake Balboa,91406-5531,CA,(818) 342-6133,No Data,(818) 342-8645,No Data,http://www.valleyaltmag-lausd-ca.schoolloop.com,7/1/1979,No Data,N,No Data,No Data,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,ELEMHIGH,Elementary-High Combination,K-12,K-12,N,Y,N,No Data,34.192148,-118.50139,Robert,Clarke,robert.clarke@lausd.net,8/13/2020
19647331931724,0622710,No Data,Closed,Los Angeles,Los Angeles Unified,Hollywood Continuation,644 W. 17Th Street,644 W. 17Th St.,Los Angeles,90015,CA,644 W. 17Th Street,644 W. 17Th St.,Los Angeles,90015,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19647331931849,0622710,12158,Closed,Los Angeles,Los Angeles Unified,ROP Center,"333 South Beaudry Avenue, 18th Floor","333 South Beaudry Ave., 18th Fl.",Los Angeles,90017-5108,CA,"333 South Beaudry Avenue, 18th Floor","333 South Beaudry Ave., 18th Fl.",Los Angeles,90017-5108,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/2009,N,No Data,No Data,54,Unified School District,98,ROC/ROP,No Data,No Data,A,Adult,Adult,No Data,N,No Data,N,No Data,34.056109,-118.25698,No Data,No Data,No Data,3/12/2020
19647331931856,0622710,07768,Active,Los Angeles,Los Angeles Unified,Whitman Continuation,7795 Rosewood Avenue,7795 Rosewood Ave.,Los Angeles,90036-1764,CA,7795 Rosewood Avenue,7795 Rosewood Ave.,Los Angeles,90036-1764,CA,(323) 651-0645,No Data,(323) 653-9214,No Data,http://www.whitmanhs.org,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,34.080254,-118.35930,Simone,Charles,simone.charles@lausd.net,10/13/2021
19647331931864,0622710,02923,Active,Los Angeles,Los Angeles Unified,Grover Cleveland Charter High,8140 Vanalden Avenue,8140 Vanalden Ave.,Reseda,91335-1136,CA,8140 Vanalden Avenue,8140 Vanalden Ave.,Reseda,91335-1136,CA,(818) 885-2300,No Data,(818) 727-0964,No Data,http://www.clevelandhs.org,7/1/1959,No Data,Y,1571,Locally funded,54,Unified School District,66,High Schools (Public),TRAD,Traditional,HS,High School,9-12,9-12,N,Y,N,No Data,34.218186,-118.54910,Cindy,Duong,cindy.duong@lausd.net,8/13/2020
19647331931930,0622710,02830,Active,Los Angeles,Los Angeles Unified,Dan M. Issacs Avalon High,1425 North Avalon Boulevard,1425 North Avalon Blvd.,Wilmington,90744-1506,CA,1425 North Avalon Boulevard,1425 North Avalon Blvd.,Wilmington,90744-1506,CA,(310) 549-2112,No Data,(310) 549-3287,No Data,No Data,7/1/1976,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,C,N,N,No Data,33.791888,-118.26343,David,Bonneau,dbonn1@lausd.net,8/13/2020
19647331931955,0622710,02984,Active,Los Angeles,Los Angeles Unified,Ellington (Duke) High (Continuation),1541 West 110th Street,1541 West 110th St.,Los Angeles,90047-4912,CA,1541 West 110th Street,1541 West 110th St.,Los Angeles,90047-4912,CA,(323) 418-4130,No Data,(323) 754-1281,No Data,http://www.dukeellingtonhs-lausd-ca.schoolloop.com,7/1/1972,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,33.935568,-118.30336,Gricelda,Espinoza,gfe6860@lausd.net,8/20/2021
19647331931971,0622710,03093,Active,Los Angeles,Los Angeles Unified,John Hope Continuation,7840 Towne Avenue,7840 Towne Ave.,Los Angeles,90003-2632,CA,7840 Towne Avenue,7840 Towne Ave.,Los Angeles,90003-2632,CA,(323) 565-1292,No Data,(323) 565-1319,No Data,No Data,7/1/1972,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,C,N,N,No Data,33.968185,-118.26726,Ulyana,Wms-Kohlmeyer,umw2923@lausd.net,8/20/2021
19647331931989,0622710,03197,Active,Los Angeles,Los Angeles Unified,Monterey Continuation,466 South Fraser Street,466 South Fraser St.,Los Angeles,90022-1929,CA,466 South Fraser Street,466 South Fraser St.,Los Angeles,90022-1929,CA,(323) 269-0786,No Data,(323) 526-0795,No Data,http://montereyhs-lausd-ca.schoolloop.com,7/1/1972,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,C,N,N,No Data,34.028030,-118.15859,Alfonso,Gil,amg6128@lausd.net,8/13/2020
19647331931997,0622710,03235,Active,Los Angeles,Los Angeles Unified,Odyssey Continuation,8693 Dearborn Avenue,8693 Dearborn Ave.,South Gate,90280-2904,CA,8693 Dearborn Avenue,8693 Dearborn Ave.,South Gate,90280-2904,CA,(323) 567-5536,No Data,(323) 563-3468,No Data,http://www.odyssey-lausd-ca.schoolloop.com/,7/1/1973,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,N,N,N,No Data,33.954944,-118.21106,Conrado,Tiu,conrad.tiu@lausd.net,8/13/2020
19647331932029,0622710,02937,Closed,Los Angeles,Los Angeles Unified,Cooper (James Fenimore) Opportunity High,2210 Taper Avenue,2210 Taper Ave.,San Pedro,90731-1162,CA,2210 Taper Avenue,2210 Taper Ave.,San Pedro,90731-1162,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,12/1/2002,N,No Data,No Data,54,Unified School District,13,Opportunity Schools,No Data,No Data,HS,High School,7-12,7-12,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,1/30/2009
19647331932110,0622710,No Data,Closed,Los Angeles,Los Angeles Unified,Los Angeles Polytechnic High,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,66,High Schools (Public),No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19647331932128,0622710,02941,Active,Los Angeles,Los Angeles Unified,"Crenshaw Science, Technology, Engineering, Math and Medicine Magnet",5010 11th Avenue,5010 11th Ave.,Los Angeles,90043-4816,CA,5010 11th Avenue,5010 11th Ave.,Los Angeles,90043-4816,CA,(323) 290-7800,No Data,(323) 292-6712,No Data,http://www.crenshawhs.org,7/1/1968,No Data,N,No Data,No Data,54,Unified School District,63,Alternative Schools of Choice,ALTSOC,Alternative School of Choice,HS,High School,9-12,9-12,N,Y,N,No Data,33.997541,-118.32929,Donald,Moorer,dsm0789@lausd.net,8/20/2021
19647331932169,0622710,03392,Closed,Los Angeles,Los Angeles Unified,Temescal Canyon Continuation,777 Temescal Canyon Road,777 Temescal Canyon Rd.,Pacific Palisades,90272-3524,CA,777 Temescal Canyon Road,777 Temescal Canyon Rd.,Pacific Palisades,90272-3524,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,7/1/2009,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,9/15/2009
19647331932227,0622710,No Data,Closed,Los Angeles,Los Angeles Unified,Carson Continuation,22628 S. Main Street,22628 S. Main St.,Carson,90745,CA,22628 S. Main Street,22628 S. Main St.,Carson,90745,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19647331932235,0622710,No Data,Closed,Los Angeles,Los Angeles Unified,Kennedy Continuation,16341 Donmetz Street,16341 Donmetz St.,Granada Hills,91344,CA,16341 Donmetz Street,16341 Donmetz St.,Granada Hills,91344,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19647331932243,0622710,No Data,Closed,Los Angeles,Los Angeles Unified,Sylmar Continuation,13101 Dronfield Avenue,13101 Dronfield Ave.,Sylmar,91342,CA,13101 Dronfield Avenue,13101 Dronfield Ave.,Sylmar,91342,CA,No Data,No Data,No Data,No Data,No Data,7/1/1980,6/30/1989,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,No Data,No Data,UG,Ungraded,No Data,No Data,No Data,No Data,N,No Data,No Data,No Data,No Data,No Data,No Data,6/24/1999
19647331932250,0622710,03398,Active,Los Angeles,Los Angeles Unified,Henry David Thoreau Continuation,5429 Quakertown Avenue,5429 Quakertown Ave.,Woodland Hills,91364-2528,CA,5429 Quakertown Avenue,5429 Quakertown Ave.,Woodland Hills,91364-2528,CA,(818) 340-4395,No Data,(818) 347-4235,No Data,http://thoreauchs-lausd-ca.schoolloop.com,7/1/1978,No Data,N,No Data,No Data,54,Unified School District,68,Continuation High Schools,CON,Continuation School,HS,High School,9-12,9-12,C,N,N,No Data,34.168839,-118.56970,Eric,Diaz,eric.diaz@lausd.net,8/13/2020
